site,descricao,marca,cartao,boleto,data
Kabum,"Memória Ram, Oxy, DDR3, 2GB, 1333MH, para Notebook - OXY1333D3S9/2G",,"R$ 64,90","R$ 64,90",2020-12-20
Kabum,"Memória Adata 1600 SO-DIMM 8GB, 1600MHz, DDR3L, CL11 - ADDS1600W8G11-S",Adata,"R$ 364,59","R$ 309,90",2020-12-20
Kabum,"Memória Adata 1600 SO-DIMM 4GB, 1600MHz, DDR3, CL11 - ADDS1600W4G11-S",Adata,"R$ 172,82","R$ 146,90",2020-12-20
Kabum,"Memória Aorus RGB, 16GB (2x8GB), 3200MHz, DDR4, CL16 (com módulo de demonstração) - GP-ARS16G32D",Aorus,"R$ 1.294,00","R$ 1.099,90",2020-12-20
Kabum,"Memória Aorus RGB, 16GB (2x8GB), 3200MHz, DDR4, CL16 - GP-ARS16G32",Aorus,"R$ 994,00","R$ 844,90",2020-12-20
Kabum,"Memória Aorus RGB, 16GB (2x8GB), 3600MHz, DDR4, CL18 (com módulo de demonstração) - GP-AR36C18S8K2HU416RD",Aorus,"R$ 1.334,00","R$ 1.133,90",2020-12-20
Kabum,"Memória Aorus RGB, 16GB (2x8GB), 3600MHz, DDR4, CL18 - GP-AR36C18S8K2HU416R",Aorus,"R$ 941,06","R$ 799,90",2020-12-20
Kabum,"Memória Corsair Dominator RGB, 16GB (2x8GB), 3000MHz, DDR4, C15, Preto - CMT16GX4M2C3000C15",Corsair,"R$ 1.023,41","R$ 869,90",2020-12-20
Kabum,Memória Corsair Vengeance Para Notebook 32GB (2x16GB) 2400Mhz DDR4 C16 - CMSX32GX4M2A2400C16,Corsair,"R$ 1.217,01","R$ 1.034,46",2020-12-20
Kabum,Memória Corsair Vengeance PS 32GB (4x8GB) 1600Mhz DDR3 C9 Black - CMY32GX3M4A1600C9,Corsair,"R$ 1.529,29","R$ 1.299,90",2020-12-20
Kabum,"Memória Corsair Vengeance RGB Pro, 16GB (2x8GB), 2666MHz, DDR4, C16, Branco - CMW16GX4M2A2666C16W",Corsair,"R$ 882,24","R$ 749,90",2020-12-20
Kabum,"Memória Corsair 4GB, 1600MHz, DDR3, CL11 - CMV4GX3M1A1600C11",Corsair,"R$ 195,18","R$ 165,90",2020-12-20
Kabum,"Memória Corsair Vengeance RGB Pro, 32GB (4x8GB), 3600MHz, DDR4, CL18 - CMW32GX4M4C3600C18",Corsair,"R$ 2.411,65","R$ 2.049,90",2020-12-20
Kabum,Memória Corsair Value Select Para Notebook 8GB (2x4GB) 1600Mhz DDR3 C11 - CMSO8GX3M2C1600C11,Corsair,"R$ 372,82","R$ 316,90",2020-12-20
Kabum,Memória Corsair Vengeance 32GB (4x8GB) 1600Mhz DDR3 C10 - CMZ32GX3M4X1600C10,Corsair,"R$ 1.646,94","R$ 1.399,90",2020-12-20
Kabum,Memória Corsair Dominator RGB 16GB (2x8GB) 3466MHz DDR4 C16 Black - CMT16GX4M2C3466C16,Corsair,"R$ 1.341,06","R$ 1.139,90",2020-12-20
Kabum,Memória Corsair Vengeance RGB Pro 32GB (4x8GB) 3200MHz DDR4 C16 Ryzen Black - CMW32GX4M4Z3200C16,Corsair,"R$ 1.941,06","R$ 1.649,90",2020-12-20
Kabum,"Memória Corsair Vengeance LPX, 4GB, 2400MHz, DDR4, CL16, Vermelho - CMK4GX4M1A2400C16R",Corsair,"R$ 229,29","R$ 194,90",2020-12-20
Kabum,Memória Corsair Vengeance LPX 8GB (2x4GB) 2133Mhz DDR4 C13 Black - CMK8GX4M2A2133C13,Corsair,"R$ 435,18","R$ 369,90",2020-12-20
Kabum,Memória Corsair Vengeance LPX 16GB (4x4GB) 2400Mhz DDR4 C14 Black - CMK16GX4M4A2400C14,Corsair,"R$ 705,76","R$ 599,90",2020-12-20
Kabum,Memória Corsair Vengeance LPX 8GB (2x4GB) 2666Mhz DDR4 C16 Red - CMK8GX4M2A2666C16R,Corsair,"R$ 494,00","R$ 419,90",2020-12-20
Kabum,Memória Corsair Para MAC 16GB (2x8GB) 1600Mhz DDR3 C11 - CMSA16GX3M2A1600C11,Corsair,"R$ 717,53","R$ 609,90",2020-12-20
Kabum,Memória Corsair Vengeance LPX 8GB (2x4GB) 2400Mhz DDR4 C16 Red - CMK8GX4M2A2400C16R,Corsair,"R$ 458,71","R$ 389,90",2020-12-20
Kabum,Memória Corsair 8GB 2666MHz DDR4 C18 - CMV8GX4M1A2666C18,Corsair,"R$ 351,65","R$ 298,90",2020-12-20
Kabum,"Memória Corsair 4GB, 1333MHz, DDR3, Notebook, CL9 - CMSO4GX3M1A1333C9",Corsair,"R$ 199,88","R$ 169,90",2020-12-20
Kabum,Memória Corsair Vengeance LPX 16GB (2x8GB) 2400Mhz DDR4 CL16 Red - CMK16GX4M2A2400C16R,Corsair,"R$ 716,35","R$ 608,90",2020-12-20
Kabum,"Memória Corsair Vengeance RGB Pro, 32GB (4x8GB), 3000MHz, DDR4, CL15 - CMW32GX4M4C3000C15",Corsair,"R$ 1.882,24","R$ 1.599,90",2020-12-20
Kabum,Memória Corsair 32GB 2400MHz DDR4 C16 - CMV32GX4M1A2400C16,Corsair,"R$ 1.588,12","R$ 1.349,90",2020-12-20
Kabum,"Memória Corsair Dominator Platinum 64GB (4x16GB), 3200Mhz, DDR4, C16, Branca - CMT64GX4M4C3200C16W",Corsair,"R$ 3.889,29","R$ 3.305,90",2020-12-20
Kabum,Memória Corsair Para MAC 8GB (2x4GB) 1333Mhz DDR3 C9 - CMSA8GX3M2A1333C9,Corsair,"R$ 375,18","R$ 318,90",2020-12-20
Kabum,Memória Corsair Vengeance Para Notebook 32GB 2666Mhz DDR4 C18 - CMSX32GX4M1A2666C18,Corsair,"R$ 1.294,00","R$ 1.099,90",2020-12-20
Kabum,Memória Corsair Vengeance Para Notebook 32GB (2x16GB) 3000Mhz DDR4 C16 - CMSX32GX4M2A3000C16,Corsair,"R$ 1.999,88","R$ 1.699,90",2020-12-20
Kabum,Memória Corsair Vengeance Para Notebook 16GB (2x8GB) 1600Mhz DDR3 C10 - CMSX16GX3M2A1600C10,Corsair,"R$ 682,24","R$ 579,90",2020-12-20
Kabum,Memória Corsair Value Select Para Notebook 8GB 1333Mhz DDR3 C9 - CMSO8GX3M1C1333C9,Corsair,"R$ 352,82","R$ 299,90",2020-12-20
Kabum,Memória Corsair XMS3 16GB (2x8GB) 1333MHz DDR3 C9 - CMX16GX3M2A1333C9,Corsair,"R$ 823,41","R$ 699,90",2020-12-20
Kabum,"Memória Corsair Vengeance LPX, 8GB (2x4GB), 3000MHz, DDR4, C16 - CMK8GX4M2C3000C16",Corsair,"R$ 458,71","R$ 389,90",2020-12-20
Kabum,Memória Corsair XMS3 4GB 1600MHz DDR3 C9 - CMX4GX3M1A1600C9,Corsair,"R$ 203,41","R$ 172,90",2020-12-20
Kabum,Memória Corsair XMS3 8GB (2x4GB) 1600MHz DDR3 C11 - CMX8GX3M2A1600C11,Corsair,"R$ 411,65","R$ 349,90",2020-12-20
Kabum,"Memória Corsair Dominator RGB, 32GB (2x16GB), 3000Hz, DDR4, C15, Preto - CMT32GX4M2C3000C15",Corsair,"R$ 1.852,82","R$ 1.574,90",2020-12-20
Kabum,Memória Corsair Vengeance LP 16GB (2x8GB) 1600Mhz DDR3 C9 Black - CML16GX3M2A1600C9,Corsair,"R$ 846,94","R$ 719,90",2020-12-20
Kabum,Memória Corsair Vengeance 16GB (2x8GB) 1600Mhz DDR3 C10 - CMZ16GX3M2A1600C10,Corsair,"R$ 819,88","R$ 696,90",2020-12-20
Kabum,"Memória Corsair Vengeance RGB Pro, 32GB (4x8GB), 3600MHz, DDR4, CL18, Branco - CMW32GX4M4C3600C18W",Corsair,"R$ 2.499,88","R$ 2.124,90",2020-12-20
Kabum,Memória Corsair Dominator RGB 16GB (2x8GB) 3200MHz DDR4 C16 Ryzen Black - CMT16GX4M2Z3200C16,Corsair,"R$ 1.141,06","R$ 969,90",2020-12-20
Kabum,"Memória Corsair Vengeance 4GB (2x2GB), 1600MHz, DDR3, C9 - CMZ4GX3M2A1600C9",Corsair,"R$ 274,00","R$ 232,90",2020-12-20
Kabum,"Memória Corsair Value Select, 4GB, 1600MHz, DDR3L, Notebook, CL11 - CMSO4GX3M1C1600C11",Corsair,"R$ 223,41","R$ 189,90",2020-12-20
Kabum,"Memória Corsair Dominator RGB, 32GB (4x8GB), 3200MHz, DDR4, CL16 - CMT32GX4M4C3200C16",Corsair,"R$ 2.352,82","R$ 1.999,90",2020-12-20
Kabum,"Memória Corsair Vengeance LPX, 8GB, 2400MHz, DDR4, CL16, Preto - CMK8GX4M1A2400C16",Corsair,"R$ 325,76","R$ 276,90",2020-12-20
Kabum,"Memória Corsair Vengeance LPX, 16GB (2x8GB), 3000MHz, DDR4, CL16, Preto - CMK16GX4M2D3000C16",Corsair,"R$ 752,82","R$ 639,90",2020-12-20
Kabum,Memória Corsair Vengeance Para Notebook 8GB 2666Mhz DDR4 C18 - CMSX8GX4M1A2666C18,Corsair,"R$ 376,35","R$ 319,90",2020-12-20
Kabum,"Memória Corsair Vengeance LPX, 4GB, 2400MHz, DDR4, CL16, Preto - CMK4GX4M1A2400C16",Corsair,"R$ 317,53","R$ 269,90",2020-12-20
Kabum,Memória Corsair Vengeance LP 32GB (4x8GB) 1600Mhz DDR3 C10 Black - CML32GX3M4A1600C10,Corsair,"R$ 1.470,47","R$ 1.249,90",2020-12-20
Kabum,"Memória Corsair Dominator, RGB, 16GB (2x8GB), 3200MHz, DDR4, CL16, Preto - CMT16GX4M2C3200C16",Corsair,"R$ 1.279,88","R$ 1.087,90",2020-12-20
Kabum,"Memória Corsair Vengeance, 8GB, 2400MHz, DDR4, Notebook, C16 - CMSX8GX4M1A2400C16",Corsair,"R$ 323,41","R$ 274,90",2020-12-20
Kabum,Memória Corsair Vengeance Para Notebook 32GB (2x16GB) 2666Mhz DDR4 C18 - CMSX32GX4M2A2666C18,Corsair,"R$ 1.235,18","R$ 1.049,90",2020-12-20
Kabum,Memória Corsair Vengeance Para Notebook 8GB 1600Mhz DDR3 C10 - CMSX8GX3M1A1600C10,Corsair,"R$ 399,88","R$ 339,90",2020-12-20
Kabum,Memória Corsair XMS3 4GB 1333MHz DDR3 C9 - CMX4GX3M1A1333C9,Corsair,"R$ 223,41","R$ 189,90",2020-12-20
Kabum,Memória Corsair 8GB (2x4GB) 1600MHz DDR3 C11 - CMV8GX3M2A1600C11,Corsair,"R$ 370,47","R$ 314,90",2020-12-20
Kabum,"Memória Corsair Vengeance, 4GB, 1600MHz, DDR3, CL9, Preto - CMZ4GX3M1A1600C9",Corsair,"R$ 235,18","R$ 199,90",2020-12-20
Kabum,Memória Corsair XMS3 8GB (2x4GB) 1600MHz DDR3 C9 - CMX8GX3M2A1600C9,Corsair,"R$ 435,18","R$ 369,90",2020-12-20
Kabum,"Memória Corsair Vengeance LPX, 8GB, 2666MHz, DDR4, C16, Preto - CMK8GX4M1A2666C16",Corsair,"R$ 369,29","R$ 313,90",2020-12-20
Kabum,"Memória Corsair Dominator RGB, 16GB (2x8GB), 3600MHz, DDR4, CL18 - CMT16GX4M2C3600C18",Corsair,"R$ 1.411,65","R$ 1.199,90",2020-12-20
Kabum,Memória Corsair Value Select Para Notebook 16GB (2x8GB) 1600Mhz DDR3 C11 - CMSO16GX3M2C1600C11,Corsair,"R$ 682,24","R$ 579,90",2020-12-20
Kabum,Memória Corsair Vengeance 16GB (2x8GB) 1600Mhz DDR3 C9 - CMZ16GX3M2A1600C9,Corsair,"R$ 794,00","R$ 674,90",2020-12-20
Kabum,"Memória Corsair Vengeance LPX, 32GB (4x8GB), 2666Hz, DDR4, C16, Branco - CMK32GX4M4A2666C16W",Corsair,"R$ 1.355,18","R$ 1.151,90",2020-12-20
Kabum,"Memória Corsair 4GB, 2133MHz, DDR4, CL15 - CMV4GX4M1A2133C15",Corsair,"R$ 211,65","R$ 179,90",2020-12-20
Kabum,Memória Corsair Vengeance RGB Pro 16GB (2x8GB) 3200MHz DDR4 C16 TUF Black - CMW16GX4M2C3200C16-TUF,Corsair,"R$ 999,88","R$ 849,90",2020-12-20
Kabum,Memória Corsair Dominator Platinum 16GB (2x8GB) 3000Mhz DDR4 CL15 - CMD16GX4M2B3000C15,Corsair,"R$ 1.094,00","R$ 929,90",2020-12-20
Kabum,Memória Corsair Vengeance LPX 16GB (2x8GB) 2400Mhz DDR4 C14 Red - CMK16GX4M2A2400C14R,Corsair,"R$ 739,88","R$ 628,90",2020-12-20
Kabum,Memória Corsair Vengeance RGB Pro 64GB (8x8GB) 3200MHz DDR4 C16 Black - CMW64GX4M8C3200C16,Corsair,"R$ 3.529,29","R$ 2.999,90",2020-12-20
Kabum,Memória Corsair Vengeance LPX 8GB (2x4GB) 2400Mhz DDR4 C14 Black - CMK8GX4M2A2400C14,Corsair,"R$ 419,88","R$ 356,90",2020-12-20
Kabum,Memória Corsair Value Select Para Notebook 16GB (2x8GB) 2133Mhz DDR4 C15 - CMSO16GX4M2A2133C15,Corsair,"R$ 664,59","R$ 564,90",2020-12-20
Kabum,Memória Corsair Para MAC 32GB (4x8GB) 2666Mhz DDR4 C18 - CMSA32GX4M4A2666C18,Corsair,"R$ 1.235,18","R$ 1.049,90",2020-12-20
Kabum,Memória Corsair Vengeance LP 4GB 1600Mhz DDR3 C9 Black - CML4GX3M1A1600C9,Corsair,"R$ 205,76","R$ 174,90",2020-12-20
Kabum,Memória Corsair Para MAC 4GB 1333Mhz DDR3 C9 - CMSA4GX3M1A1333C9,Corsair,"R$ 182,24","R$ 154,90",2020-12-20
Kabum,Memória Corsair Vengeance LP 8GB (2x4GB) 1600Mhz DDR3 C9 Black - CML8GX3M2A1600C9,Corsair,"R$ 458,71","R$ 389,90",2020-12-20
Kabum,"Memória Corsair Vengeance RGB Pro, 16GB (2x8GB), 3200Hz, DDR4, C14, Preto - CMW16GX4M2C3200C14",Corsair,"R$ 1.976,35","R$ 1.679,90",2020-12-20
Kabum,Memória Corsair 8GB 2400MHz DDR4 C16 - CMV8GX4M1A2400C16,Corsair,"R$ 328,12","R$ 278,90",2020-12-20
Kabum,Memória Corsair Dominator Platinum 32GB (4x8GB) 3200Mhz DDR4 C16 Branca - CMT32GX4M4C3200C16W,Corsair,"R$ 2.588,12","R$ 2.199,90",2020-12-20
Kabum,Memória Corsair Vengeance Para Notebook 64GB (2x32GB) 2666Mhz DDR4 C18 - CMSX64GX4M2A2666C18,Corsair,"R$ 2.352,82","R$ 1.999,90",2020-12-20
Kabum,Memória Corsair 16GB (2x8GB) 1600MHz DDR3 C11 - CMV16GX3M2A1600C11,Corsair,"R$ 735,18","R$ 624,90",2020-12-20
Kabum,"Memória Corsair Dominator Platinum RGB 16GB (2x8GB), 3200MHz, DDR4, C16, Branca - CMT16GX4M2Z3200C16W",Corsair,"R$ 1.235,18","R$ 1.049,90",2020-12-20
Kabum,Memória Corsair XMS3 16GB (2x8GB) 1600MHz DDR3 C11 - CMX16GX3M2A1600C11,Corsair,"R$ 799,88","R$ 679,90",2020-12-20
Kabum,"Memória Corsair Vengeance LPX, 16GB (4x4GB), 3000Hz, DDR4, C16, Preto - CMK16GX4M4C3000C16",Corsair,"R$ 870,47","R$ 739,90",2020-12-20
Kabum,"Memória Corsair Vengeance LPX, 32GB (4x8GB), 3000Hz, DDR4, C16, Preto - CMK32GX4M4D3000C16",Corsair,"R$ 1.529,29","R$ 1.299,90",2020-12-20
Kabum,"Memória Corsair Vengeance RGB Pro, 8GB, 3200MHz, DDR4, C16 - CMW8GX4M1Z3200C16",Corsair,"R$ 470,47","R$ 399,90",2020-12-20
Kabum,Memória Corsair Vengeance Para Notebook 16GB (2x8GB) 2400Mhz DDR4 C16 - CMSX16GX4M2A2400C16,Corsair,"R$ 664,59","R$ 564,90",2020-12-20
Kabum,"Memória Corsair Vengeance RGB Pro, 16GB (2x8GB), 2666MHz, DDR4, CL16, Preto - CMW16GX4M2A2666C16",Corsair,"R$ 846,94","R$ 719,90",2020-12-20
Kabum,Memória Corsair Vengeance 16GB (4x4GB) 1600Mhz DDR3 C9 - CMZ16GX3M4A1600C9,Corsair,"R$ 941,06","R$ 799,90",2020-12-20
Kabum,"Memória Corsair Vengeance LPX, 4GB, 2400MHz, DDR4, CL14, Preto - CMK4GX4M1A2400C14",Corsair,"R$ 211,65","R$ 179,90",2020-12-20
Kabum,Memória Corsair Vengeance LPX 16GB (4x4GB) 2133Mhz DDR4 C13 Black - CMK16GX4M4A2133C13,Corsair,"R$ 711,65","R$ 604,90",2020-12-20
Kabum,Memória Corsair Vengeance LPX 16GB (2x8GB)2400Mhz DDR4 C16 Black - CMK16GX4M2A2400C16,Corsair,"R$ 752,82","R$ 639,90",2020-12-20
Kabum,Memória Corsair Vengeance LPX 8GB (2x4GB) 2666Mhz DDR4 C16 Black - CMK8GX4M2A2666C16,Corsair,"R$ 494,00","R$ 419,90",2020-12-20
Kabum,Memória Corsair Para MAC 16GB (2x8GB) 1333Mhz DDR3 C9 - CMSA16GX3M2A1333C9,Corsair,"R$ 639,88","R$ 543,90",2020-12-20
Kabum,Memória Corsair Vengeance LPX 8GB (2x4GB) 2400Mhz DDR4 C16 Black - CMK8GX4M2A2400C16,Corsair,"R$ 458,71","R$ 389,90",2020-12-20
Kabum,Memória Corsair Value Select Para Notebook 32GB (2x16GB) 2133Mhz DDR4 C15 - CMSO32GX4M2A2133C15,Corsair,"R$ 1.152,82","R$ 979,90",2020-12-20
Kabum,Memória Corsair Para MAC 4GB 1066Mhz DDR3 C7 - CMSA4GX3M1A1066C7,Corsair,"R$ 182,24","R$ 154,90",2020-12-20
Kabum,Memória Corsair Vengeance LP 4GB (2x2GB) 1600Mhz DDR3 C9 Black - CML4GX3M2A1600C9,Corsair,"R$ 250,47","R$ 212,90",2020-12-20
Kabum,"Memória Corsair Vengeance LPX, 16GB (2x8GB), 3000MHz, DDR4, CL16, Branco - CMK16GX4M2D3000C16W",Corsair,"R$ 741,06","R$ 629,90",2020-12-20
Kabum,Memória Corsair Vengeance Para Notebook 16GB (2x8GB) 2666Mhz DDR4 C18 - CMSX16GX4M2A2666C18,Corsair,"R$ 705,76","R$ 599,90",2020-12-20
Kabum,Memória Corsair Vengeance LPX 8GB 3000Mhz DDR4 C16 Black - CMK8GX4M1D3000C16,Corsair,"R$ 411,65","R$ 349,90",2020-12-20
Kabum,"Memória Corsair Vengeance RGB Pro, 8GB, 3200MHz, DDR4, C16 - CMW8GX4M1Z3200C16",Corsair,"R$ 470,47","R$ 399,90",2020-12-20
Kabum,Memória Corsair Vengeance LPX 8GB (2x4GB) 2666Mhz DDR4 C16 Black - CMK8GX4M2A2666C16,Corsair,"R$ 494,00","R$ 419,90",2020-12-20
Kabum,"Memória Corsair Vengeance LPX, 16GB (2x8GB), 3000MHz, DDR4, CL16, Branco - CMK16GX4M2D3000C16W",Corsair,"R$ 741,06","R$ 629,90",2020-12-20
Kabum,Memória Corsair Vengeance LPX 8GB 3000Mhz DDR4 C16 Black - CMK8GX4M1D3000C16,Corsair,"R$ 411,65","R$ 349,90",2020-12-20
Kabum,Memória Corsair Vengeance 16GB (4x4GB) 1600Mhz DDR3 C9 - CMZ16GX3M4A1600C9,Corsair,"R$ 941,06","R$ 799,90",2020-12-20
Kabum,Memória Corsair Para MAC 16GB (2x8GB) 1333Mhz DDR3 C9 - CMSA16GX3M2A1333C9,Corsair,"R$ 639,88","R$ 543,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, RGB, 64GB (2X32), 3200MHz, DDR4, CL16, Branca - BL2K32G32C16U4WL",Crucial,"R$ 3.294,00","R$ 2.799,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 16GB (2X8), 3000MHz, DDR4, CL15, Vermelha - BL2K8G30C15U4R",Crucial,"R$ 752,82","R$ 639,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, RGB, 16GB (2X8), 3000MHz, DDR4, CL15, Branca - BL2K8G30C15U4WL",Crucial,"R$ 894,00","R$ 759,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 32GB (2X16), 2666MHz, DDR4, CL16, Branca - BL2K16G26C16U4W",Crucial,"R$ 1.352,82","R$ 1.149,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 8 GB (2X4),2400MHz, DDR4, CL16, Preta - BL2K4G24C16U4B",Crucial,"R$ 346,94","R$ 294,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 16GB (2X8), 3200MHz, DDR4, CL16, Vermelha - BL2K8G32C16U4R",Crucial,"R$ 729,29","R$ 619,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, RGB, 32GB (2X16), 3200MHz, DDR4, CL16, Preta - BL2K16G32C16U4BL",Crucial,"R$ 1.588,12","R$ 1.349,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 16 GB (2X8), 3000MHz, DDR4, CL15, Preta - BL2K8G30C15U4B",Crucial,"R$ 729,29","R$ 619,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, RGB, 16GB (2X8), 3200MHz, DDR4, CL16, Vermelha - BL2K8G32C16U4RL",Crucial,"R$ 941,06","R$ 799,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 32GB (2X16), 3000MHz, DDR4, CL15, Vermelha - BL2K16G30C15U4R",Crucial,"R$ 1.406,94","R$ 1.195,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 16 GB (2X8),2666MHz, DDR4, CL16, Preta - BL2K8G26C16U4B",Crucial,"R$ 588,12","R$ 499,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, RGB, 32GB (2X16), 3000MHz, DDR4, CL15, Branca - BL2K16G30C15U4WL",Crucial,"R$ 1.646,94","R$ 1.399,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 16GB (2X8), 2666MHz, DDR4, CL16, Vermelha - BL2K8G26C16U4R",Crucial,"R$ 611,65","R$ 519,90",2020-12-20
Kabum,"Memória Crucial 4GB, 2400MHz, Notebook, DDR4, CL17 - CT4G4SFS824A",Crucial,"R$ 163,41","R$ 138,90",2020-12-20
Kabum,"Memória Crucial, 8GB, 2666MHz, DDR4, Para Notebook, CL19 - CT8G4SFRA266",Crucial,"R$ 288,12","R$ 244,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 16 GB (2X8),2400MHz, DDR4, CL16, Preta - BL2K8G24C16U4B",Crucial,"R$ 732,82","R$ 622,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 16GB (2X8), 3200MHz, DDR4, CL16, Branca - BL2K8G32C16U4W",Crucial,"R$ 764,59","R$ 649,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 32GB (2X16), 3200MHz, DDR4, CL16, Vermelha - BL2K16G32C16U4R",Crucial,"R$ 1.576,35","R$ 1.339,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, RGB, 64GB (2X32), 3200MHz, DDR4, CL16, Preta - BL2K32G32C16U4BL",Crucial,"R$ 3.529,29","R$ 2.999,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, RGB, 32GB (2X16), 3200MHz, DDR4, CL16, Vermelha - BL2K16G32C16U4RL",Crucial,"R$ 1.882,24","R$ 1.599,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, RGB, 16GB (2X8), 3000MHz, DDR4, CL15, Preta - BL2K8G30C15U4BL",Crucial,"R$ 823,41","R$ 699,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, RGB, 16GB (2X8), 3000MHz, DDR4, CL15, Vermelha - BL2K8G30C15U4RL",Crucial,"R$ 788,12","R$ 669,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 64GB (2X32), 3200MHz, DDR4, CL16, Vermelha - BL2K32G32C16U4R",Crucial,"R$ 3.235,18","R$ 2.749,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 16GB (2X8), 3000MHz, DDR4, CL15, Branca - BL2K8G30C15U4W",Crucial,"R$ 711,65","R$ 604,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, RGB, 64GB (2x32), 3200MHz, DDR4, CL16, Vermelha - BL2K32G32C16U4RL",Crucial,"R$ 3.529,29","R$ 2.999,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 16 GB (2X8), 2666MHz, DDR4, CL16, Branca - BL2K8G26C16U4W",Crucial,"R$ 838,13","R$ 712,41",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, RGB, 32GB (2X16), 3000MHz, DDR4, CL15, Vermelha - BL2K16G30C15U4RL",Crucial,"R$ 1.764,59","R$ 1.499,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 16 GB (2X8), 3200MHz, DDR4, CL16, Preta - BL2K8G32C16U4B",Crucial,"R$ 758,71","R$ 644,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, 64GB (2X32), 3200MHz, DDR4, CL16, Branca - BL2K32G32C16U4W",Crucial,"R$ 3.416,35","R$ 2.903,90",2020-12-20
Kabum,"Memória Crucial Ballistix Sport LT, RGB, 16GB (2X8), 3200MHz, DDR4, CL16, Preta - BL2K8G32C16U4BL",Crucial,"R$ 864,59","R$ 734,90",2020-12-20
Kabum,"Memória G.Skill Trident Z Neo RGB, 16GB (2x8GB), 2666MHz, DDR4, CL18 - F4-2666C18D-16GTZN",G.skill,"R$ 927,53","R$ 788,40",2020-12-20
Kabum,"Memória G.Skill Trident Z Royal, 16GB (2x8GB), 3600Hz, DDR4, C17 - F4-3600C17D-16GTRS",G.skill,"R$ 1.470,47","R$ 1.249,90",2020-12-20
Kabum,"Memória G.Skill Trident Z Royal, 16GB (2x8GB), 3000MHz, DDR4, CL16, Dourado - F4-3000C16D-16GTRG",G.skill,"R$ 1.411,65","R$ 1.199,90",2020-12-20
Kabum,"Memória G.Skill Trident Z Neo, 16GB (2x8GB), 3000MHz, DDR4, CL16 - F4-3000C16D-16GTZN",G.skill,"R$ 1.003,41","R$ 852,90",2020-12-20
Kabum,"Memória G.SKill Trident Z, 16GB (2x8GB) 3000MHz, DDR4, CL15, Cinza - F4-3000C15D-16GTZ",G.skill,"R$ 870,47","R$ 739,90",2020-12-20
Kabum,"Memória G.Skill Trident Z Royal, 16GB (2x8GB), 4000Hz, DDR4, C17 - F4-4000C17D-16GTRS",G.skill,"R$ 2.491,65","R$ 2.117,90",2020-12-20
Kabum,"Memória G.Skill Ripjaws V, 16GB (2x8GB), 2800MHz, DDR4, CL16, Cinza - F4-2800C16D-16GVG",G.skill,"R$ 799,88","R$ 679,90",2020-12-20
Kabum,"Memória G.Skill Trident Z Royal, 16GB (2x8GB), 3000Hz, DDR4, C16 - F4-3000C16D-16GTRS",G.skill,"R$ 1.058,71","R$ 899,90",2020-12-20
Kabum,"Memória G.Skill Trident Z Royal, 16GB (2x8GB), 3600MHz, DDR4, CL18, Dourado - F4-3600C18D-16GTRG",G.skill,"R$ 1.470,47","R$ 1.249,90",2020-12-20
Kabum,"Memória G.Skill Ripjaws V, 16GB (2x8GB), 2800MHz, DDR4, CL15, Prata - F4-2800C15D-16GVSB",G.skill,"R$ 799,88","R$ 679,90",2020-12-20
Kabum,"Memória G.SKill Trident Z, 16GB (2x8GB), 3200MHz, DDR4, CL16, Cinza - F4-3200C16D-16GTZB",G.skill,"R$ 905,76","R$ 769,90",2020-12-20
Kabum,"Memória G.Skill Trident Z Royal RGB, 32GB (2x16GB), 3000MHz, DDR4, CL16 - F4-3000C16D-32GTRS",G.skill,"R$ 1.999,88","R$ 1.699,90",2020-12-20
